"Nom";"Prénom";"Date_depot";"Version";"Type_mandat";"Mandat";"Section";"Description";"Détails";"Valeur";"ver"
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"valeursenboursedto";"pea";"";59970;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"valeursenboursedto";"compte titre";"";829;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"valeursenboursedto";"pea";"";7024;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"valeursenboursedto";"pea";"";44;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"assuranceviedto";"generali";"";208622;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"assuranceviedto";"generali";"";502174;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"assuranceviedto";"la banque postale";"";120;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"livret a";"caisse d'épargne";22898;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"ldd";"caisse d'épargne";11179;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"cel";"caisse d'épargne";419;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"pel";"caisse d'épargne";25120;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"compte courant";"caisse d'épargne";15347;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"livret a";"caisse d'épargne";22897;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"ldd";"caisse d'épargne";11183;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"pel";"caisse d'épargne";25120;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"livret b";"caisse d'épargne";19;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"compte courant";"la banque postale";1116;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"comptesbancairedto";"compte d'épargne";"la banque postale";551;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"vehiculedto";"terrestre à moteur";"";1500;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"vehiculedto";"terrestre à moteur";"";19000;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"vehiculedto";"terrestre à moteur";"";25000;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"autrebiendto";"sci [données non publiées]";"compte courant";60353;4
"retailleau";"sylvie";2022-07-19;"0";"membre du gouvernement";"ministre de l'éducation nationale de l'enseignement supérieur et de la recherche";"passifdto";"prêt achat logement";"caisse d'épargne";168294;4
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"immeubledto";"maison individuelle";"140";700000;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"immeubledto";"appartement";"47";147815;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"immeubledto";"appartement";"32";225000;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"immeubledto";"appartement";"33";308000;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"immeubledto";"maison individuelle";"230";718000;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"scidto";"[données non publiées]";"20.0";342453;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"scidto";"[données non publiées]";"10.0";136981;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"valeursenboursedto";"compte titre";"";640;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"valeursenboursedto";"pea";"";59970;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"valeursenboursedto";"compte titre";"";829;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"valeursenboursedto";"pea";"";7024;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"valeursenboursedto";"pea";"";44;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"assuranceviedto";"generali";"";208622;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"assuranceviedto";"generali";"";502174;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"assuranceviedto";"la banque postale";"";120;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"livret a";"caisse d'épargne";22898;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"ldd";"caisse d'épargne";11179;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"cel";"caisse d'épargne";419;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"pel";"caisse d'épargne";25120;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"compte courant";"caisse d'épargne";15347;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"livret a";"caisse d'épargne";22897;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"ldd";"caisse d'épargne";11183;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"pel";"caisse d'épargne";25120;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"livret b";"caisse d'épargne";19;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"compte courant";"la banque postale";1116;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"comptesbancairedto";"compte d'épargne";"la banque postale";551;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"vehiculedto";"terrestre à moteur";"";1500;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"vehiculedto";"terrestre à moteur";"";19000;3
"retailleau";"sylvie";2022-11-15;"0";"membre du gouvernement";"ministre de l'enseignement supérieur de la recherche et de l'innovation";"vehiculedto";"terrestre à moteur";"";25000;3
